10,10403,10404,10405,10406,13,20060,20061,20062,20063,20064,20065,20070,20071,20076,20077,20082,20083,20160,20161,20162,20163,20164,20165,20170,20171,20176,20177,20182,20183,21500,21501,21502,21503,21504,21505,21506,21507,21508,21509,21510,21511,21512,21513,21514,21515,21516,21517,25001,25003,25005,25007,25051,25052,25053,25055,25056,25057,26420,26421,26422,26423,26424,26425,26426,26427,26428,26429,26430,26431,26432,26433,26434,26435,26436,26437,26438,26439,26440,26441,26442,26443,26444,26445,26446,26447,26448,26449,26450,26451,26452,26453,26454,26455,26456,26457,26458,26459,26460,26461,26462,26463,26464,26465,26466,26467,26468,26469,26470,26471,26472,26473,26474,26475,26476,26477,26478,26479,26480,26481,26482,26483,26484,26485,26486,26487,26488,26489,26490,26491,26492,26493,26494,26495,26496,26497,26498,26499,26500,26501,26502,26503,26504,26505,26506,26507,26508,26509,26510,26511,26512,26513,26514,26515,26516,26517,26518,26519,26520,26521,26522,26523,26524,26525,26526,26527,26528,26529,26530,26531,26532,26533,26534,26535,26536,26537,26538,26539,26540,26541,26542,26543,26544,26545,26546,26547,26548,26549,26550,26551,26552,26553,26554,26555,26556,26557,26558,26559,26560,26561,26562,26563,26564,26565,26566,26567,26568,26569,26570,26571,26572,26573,26574,26575,26576,26577,26578,26579,26580,26581,26582,26583,26584,26585,26586,26587,26588,26589,26590,26591,26592,26593,26594,26595,26596,26597,26598,26599,26600,26601,26602,26603,26604,26605,26606,26607,26608,26609,26610,26611,26612,26613,26614,26615,26616,26617,26618,26619,26620,26621,26622,26623,26624,26625,26626,26627,26628,26629,26630,26631,26637,26638,26640,26641,26642,26643,26644,26645,26646,26647,26648,26650,26651,26652,299902,299905,299929,299932,400,40032,40033,40034,40035,40038,40041,40044,40047,40050,40051,40054,40055,401,403,404,405,406,41906,41907,41908,41909,41910,41911,41912,41913,41914,41915,41916,41917,41918,41919,41920,41921,41922,41924,41925,41926,41927,41928,41929,41930,41931,41933,41934,41935,41936,41937,41938,41939,41940,42096,42097,42099,42100,42101,42104,42105,42110,42116,42614,42615,42617,42619,42619,42620,42635,42637,42654,42656,43188,43617,43618,901203,901204,999973,999974,999975,999976,999977,999978,999987,999988,ASTAFF.6T8,ASTAFF.6T8.F,ASTAFF.6T8.M,E.5T8.FOREIGN.ORG40500,E.5T8.FOREIGN.ORG40505,E.5T8.FOREIGN.ORG40515,E.5T8.FOREIGN.ORG40520,E.5T8.FOREIGN.ORG40525,E.5T8.FOREIGN.ORG40530,E.5T8.FOREIGN.ORG40535,E.5T8.FOREIGN.ORG40540,E.5T8.FOREIGN.ORG99000000,FOSGP.5T8.F1000,FOSGP.5T8.F110,FOSGP.5T8.F200,FOSGP.5T8.F300,FOSGP.5T8.F400,FOSGP.5T8.F500,FOSGP.5T8.F500600700,FOSGP.5T8.F600,FOSGP.5T8.F700,FOSGP.5T8.F800,FOSGP.5T8.F900,FOSGP.5T8.FNON500600700,FOSGP.5T8.FUK,FTP.02,FTP.1,FTP.2,FTP.2T3,FTP.3,FTP.4,FTP.5T8,GER.1,GER.1.F,GER.1.GPI,GER.1.M,GER.1T2,GER.1T2.F,GER.1T2.GPI,GER.1T2.M,GER.1T3,GER.1T3.F,GER.1T3.GPI,GER.1T3.M,GER.1T8,GER.1T8.F,GER.1T8.GPI,GER.1T8.M,GER.2,GER.2.F,GER.2.GPI,GER.2.M,GER.2T3,GER.2T3.F,GER.2T3.GPI,GER.2T3.M,GER.3,GER.3.F,GER.3.GPI,GER.3.M,GER.4,GER.4.F,GER.4.GPI,GER.4.M,GGR.6T7,GGR.6T7.F,GGR.6T7.GPI,GGR.6T7.M,GTVP.2.GPV,GTVP.2.V,GTVP.2T3.GPV,GTVP.2T3.V,GTVP.3.GPV,GTVP.3.V,GTVP.4.GPV,GTVP.4.V,ILLPOP.AG15T24,ILLPOP.AG15T24.F,ILLPOP.AG15T24.M,ILLPOP.AG15T24.RUR,ILLPOP.AG15T24.RUR.F,ILLPOP.AG15T24.RUR.M,ILLPOP.AG15T24.URB,ILLPOP.AG15T24.URB.F,ILLPOP.AG15T24.URB.M,ILLPOP.AG15T99,ILLPOP.AG15T99.F,ILLPOP.AG15T99.M,ILLPOP.AG15T99.RUR,ILLPOP.AG15T99.RUR.F,ILLPOP.AG15T99.RUR.M,ILLPOP.AG15T99.URB,ILLPOP.AG15T99.URB.F,ILLPOP.AG15T99.URB.M,ILLPOPF.AG15T24,ILLPOPF.AG15T24.RUR,ILLPOPF.AG15T24.URB,ILLPOPF.AG15T99,ILLPOPF.AG15T99.RUR,ILLPOPF.AG15T99.URB,MENF.5T8,MENFR.5T8,MOR.5T8.40500,MOR.5T8.40505,MOR.5T8.40510,MOR.5T8.40515,MOR.5T8.40520,MOR.5T8.40525,MOR.5T8.40530,MOR.5T8.40535,MOR.5T8.40540,MSEP.5T8,MSEP.5T8.F,MSEP.5T8.M,MYS.1T8.AG25T99,MYS.1T8.AG25T99.F,MYS.1T8.AG25T99.M,NART.1,NART.1.F,NART.1.F.LPIA,NART.1.F.WPIA,NART.1.GPIA,NART.1.LPIA,NART.1.M,NART.1.M.LPIA,NART.1.M.WPIA,NART.1.Q1,NART.1.Q1.F,NART.1.Q1.F.LPIA,NART.1.Q1.GPIA,NART.1.Q1.LPIA,NART.1.Q1.M,NART.1.Q1.M.LPIA,NART.1.Q2,NART.1.Q2.F,NART.1.Q2.F.LPIA,NART.1.Q2.GPIA,NART.1.Q2.LPIA,NART.1.Q2.M,NART.1.Q2.M.LPIA,NART.1.Q3,NART.1.Q3.F,NART.1.Q3.F.LPIA,NART.1.Q3.GPIA,NART.1.Q3.LPIA,NART.1.Q3.M,NART.1.Q3.M.LPIA,NART.1.Q4,NART.1.Q4.F,NART.1.Q4.F.LPIA,NART.1.Q4.GPIA,NART.1.Q4.LPIA,NART.1.Q4.M,NART.1.Q4.M.LPIA,NART.1.Q5,NART.1.Q5.F,NART.1.Q5.F.LPIA,NART.1.Q5.GPIA,NART.1.Q5.LPIA,NART.1.Q5.M,NART.1.Q5.M.LPIA,NART.1.RUR,NART.1.RUR.F,NART.1.RUR.F.WPIA,NART.1.RUR.GPIA,NART.1.RUR.M,NART.1.RUR.M.WPIA,NART.1.RUR.Q1,NART.1.RUR.Q1.F,NART.1.RUR.Q1.GPIA,NART.1.RUR.Q1.M,NART.1.RUR.Q2,NART.1.RUR.Q2.F,NART.1.RUR.Q2.GPIA,NART.1.RUR.Q2.M,NART.1.RUR.Q3,NART.1.RUR.Q3.F,NART.1.RUR.Q3.GPIA,NART.1.RUR.Q3.M,NART.1.RUR.Q4,NART.1.RUR.Q4.F,NART.1.RUR.Q4.GPIA,NART.1.RUR.Q4.M,NART.1.RUR.Q5,NART.1.RUR.Q5.F,NART.1.RUR.Q5.GPIA,NART.1.RUR.Q5.M,NART.1.RUR.WPIA,NART.1.URB,NART.1.URB.F,NART.1.URB.F.WPIA,NART.1.URB.GPIA,NART.1.URB.M,NART.1.URB.M.WPIA,NART.1.URB.Q1,NART.1.URB.Q1.F,NART.1.URB.Q1.GPIA,NART.1.URB.Q1.M,NART.1.URB.Q2,NART.1.URB.Q2.F,NART.1.URB.Q2.GPIA,NART.1.URB.Q2.M,NART.1.URB.Q3,NART.1.URB.Q3.F,NART.1.URB.Q3.GPIA,NART.1.URB.Q3.M,NART.1.URB.Q4,NART.1.URB.Q4.F,NART.1.URB.Q4.GPIA,NART.1.URB.Q4.M,NART.1.URB.Q5,NART.1.URB.Q5.F,NART.1.URB.Q5.GPIA,NART.1.URB.Q5.M,NART.1.URB.WPIA,NART.1.WPIA,NART.2,NART.2.F,NART.2.F.LPIA,NART.2.F.WPIA,NART.2.GPIA,NART.2.LPIA,NART.2.M,NART.2.M.LPIA,NART.2.M.WPIA,NART.2.Q1,NART.2.Q1.F,NART.2.Q1.F.LPIA,NART.2.Q1.GPIA,NART.2.Q1.LPIA,NART.2.Q1.M,NART.2.Q1.M.LPIA,NART.2.Q2,NART.2.Q2.F,NART.2.Q2.F.LPIA,NART.2.Q2.GPIA,NART.2.Q2.LPIA,NART.2.Q2.M,NART.2.Q2.M.LPIA,NART.2.Q3,NART.2.Q3.F,NART.2.Q3.F.LPIA,NART.2.Q3.GPIA,NART.2.Q3.LPIA,NART.2.Q3.M,NART.2.Q3.M.LPIA,NART.2.Q4,NART.2.Q4.F,NART.2.Q4.F.LPIA,NART.2.Q4.GPIA,NART.2.Q4.LPIA,NART.2.Q4.M,NART.2.Q4.M.LPIA,NART.2.Q5,NART.2.Q5.F,NART.2.Q5.F.LPIA,NART.2.Q5.GPIA,NART.2.Q5.LPIA,NART.2.Q5.M,NART.2.Q5.M.LPIA,NART.2.RUR,NART.2.RUR.F,NART.2.RUR.F.WPIA,NART.2.RUR.GPIA,NART.2.RUR.M,NART.2.RUR.M.WPIA,NART.2.RUR.Q1,NART.2.RUR.Q1.F,NART.2.RUR.Q1.GPIA,NART.2.RUR.Q1.M,NART.2.RUR.Q2,NART.2.RUR.Q2.F,NART.2.RUR.Q2.GPIA,NART.2.RUR.Q2.M,NART.2.RUR.Q3,NART.2.RUR.Q3.F,NART.2.RUR.Q3.GPIA,NART.2.RUR.Q3.M,NART.2.RUR.Q4,NART.2.RUR.Q4.F,NART.2.RUR.Q4.GPIA,NART.2.RUR.Q4.M,NART.2.RUR.Q5,NART.2.RUR.Q5.F,NART.2.RUR.Q5.GPIA,NART.2.RUR.Q5.M,NART.2.RUR.WPIA,NART.2.URB,NART.2.URB.F,NART.2.URB.F.WPIA,NART.2.URB.GPIA,NART.2.URB.M,NART.2.URB.M.WPIA,NART.2.URB.Q1,NART.2.URB.Q1.F,NART.2.URB.Q1.GPIA,NART.2.URB.Q1.M,NART.2.URB.Q2,NART.2.URB.Q2.F,NART.2.URB.Q2.GPIA,NART.2.URB.Q2.M,NART.2.URB.Q3,NART.2.URB.Q3.F,NART.2.URB.Q3.GPIA,NART.2.URB.Q3.M,NART.2.URB.Q4,NART.2.URB.Q4.F,NART.2.URB.Q4.GPIA,NART.2.URB.Q4.M,NART.2.URB.Q5,NART.2.URB.Q5.F,NART.2.URB.Q5.GPIA,NART.2.URB.Q5.M,NART.2.URB.WPIA,NART.2.WPIA,NART.3,NART.3.F,NART.3.F.LPIA,NART.3.F.WPIA,NART.3.GPIA,NART.3.LPIA,NART.3.M,NART.3.M.LPIA,NART.3.M.WPIA,NART.3.Q1,NART.3.Q1.F,NART.3.Q1.F.LPIA,NART.3.Q1.GPIA,NART.3.Q1.LPIA,NART.3.Q1.M,NART.3.Q1.M.LPIA,NART.3.Q2,NART.3.Q2.F,NART.3.Q2.F.LPIA,NART.3.Q2.GPIA,NART.3.Q2.LPIA,NART.3.Q2.M,NART.3.Q2.M.LPIA,NART.3.Q3,NART.3.Q3.F,NART.3.Q3.F.LPIA,NART.3.Q3.GPIA,NART.3.Q3.LPIA,NART.3.Q3.M,NART.3.Q3.M.LPIA,NART.3.Q4,NART.3.Q4.F,NART.3.Q4.F.LPIA,NART.3.Q4.GPIA,NART.3.Q4.LPIA,NART.3.Q4.M,NART.3.Q4.M.LPIA,NART.3.Q5,NART.3.Q5.F,NART.3.Q5.F.LPIA,NART.3.Q5.GPIA,NART.3.Q5.LPIA,NART.3.Q5.M,NART.3.Q5.M.LPIA,NART.3.RUR,NART.3.RUR.F,NART.3.RUR.F.WPIA,NART.3.RUR.GPIA,NART.3.RUR.M,NART.3.RUR.M.WPIA,NART.3.RUR.Q1,NART.3.RUR.Q1.F,NART.3.RUR.Q1.GPIA,NART.3.RUR.Q1.M,NART.3.RUR.Q2,NART.3.RUR.Q2.F,NART.3.RUR.Q2.GPIA,NART.3.RUR.Q2.M,NART.3.RUR.Q3,NART.3.RUR.Q3.F,NART.3.RUR.Q3.GPIA,NART.3.RUR.Q3.M,NART.3.RUR.Q4,NART.3.RUR.Q4.F,NART.3.RUR.Q4.GPIA,NART.3.RUR.Q4.M,NART.3.RUR.Q5,NART.3.RUR.Q5.F,NART.3.RUR.Q5.GPIA,NART.3.RUR.Q5.M,NART.3.RUR.WPIA,NART.3.URB,NART.3.URB.F,NART.3.URB.F.WPIA,NART.3.URB.GPIA,NART.3.URB.M,NART.3.URB.M.WPIA,NART.3.URB.Q1,NART.3.URB.Q1.F,NART.3.URB.Q1.GPIA,NART.3.URB.Q1.M,NART.3.URB.Q2,NART.3.URB.Q2.F,NART.3.URB.Q2.GPIA,NART.3.URB.Q2.M,NART.3.URB.Q3,NART.3.URB.Q3.F,NART.3.URB.Q3.GPIA,NART.3.URB.Q3.M,NART.3.URB.Q4,NART.3.URB.Q4.F,NART.3.URB.Q4.GPIA,NART.3.URB.Q4.M,NART.3.URB.Q5,NART.3.URB.Q5.F,NART.3.URB.Q5.GPIA,NART.3.URB.Q5.M,NART.3.URB.WPIA,NART.3.WPIA,NERT.1.CP,NERT.1.F.CP,NERT.1.GPI,NERT.1.M.CP,NERT.2.CP,NERT.2.F.CP,NERT.2.GPI,NERT.2.M.CP,NERT.3.CP,NERT.3.F.CP,NERT.3.GPI,NERT.3.M.CP,OE.5T8.40500,OE.5T8.40505,OE.5T8.40510,OE.5T8.40515,OE.5T8.40520,OE.5T8.40525,OE.5T8.40530,OE.5T8.40535,OE.5T8.40540,OFST.1.CP,OFST.1.F.CP,OFST.1.M.CP,OFST.1T2.CP,OFST.1T2.F.CP,OFST.1T2.M.CP,OFST.1T3.CP,OFST.1T3.F.CP,OFST.1T3.M.CP,OFST.2.CP,OFST.2.F.CP,OFST.2.M.CP,OFST.2T3.CP,OFST.2T3.F.CP,OFST.2T3.M.CP,OFST.3.CP,OFST.3.F.CP,OFST.3.M.CP,OFST.AGM1.CP,OFST.AGM1.F.CP,OFST.AGM1.M.CP,PRP.0,PRP.01,PRP.02,PRP.1,PRP.2,PRP.2T3,PRP.3,PRP.4,PRP.5T8,REPR.1.CP,REPR.1.F.CP,REPR.1.G1.CP,REPR.1.G1.F.CP,REPR.1.G1.M.CP,REPR.1.G2.CP,REPR.1.G2.F.CP,REPR.1.G2.M.CP,REPR.1.G3.CP,REPR.1.G3.F.CP,REPR.1.G3.M.CP,REPR.1.G4.CP,REPR.1.G4.F.CP,REPR.1.G4.M.CP,REPR.1.G5.CP,REPR.1.G5.F.CP,REPR.1.G5.M.CP,REPR.1.G6.CP,REPR.1.G6.F.CP,REPR.1.G6.M.CP,REPR.1.G7.CP,REPR.1.G7.F.CP,REPR.1.G7.M.CP,REPR.1.M.CP,REPR.2.CP,REPR.2.F.CP,REPR.2.G1.CP,REPR.2.G1.F.CP,REPR.2.G1.M.CP,REPR.2.G2.CP,REPR.2.G2.F.CP,REPR.2.G2.M.CP,REPR.2.G3.CP,REPR.2.G3.F.CP,REPR.2.G3.M.CP,REPR.2.G4.CP,REPR.2.G4.F.CP,REPR.2.G4.M.CP,REPR.2.G5.CP,REPR.2.G5.F.CP,REPR.2.G5.M.CP,REPR.2.M.CP,SAP.0,SAP.0.F,SAP.0.M,SAP.01,SAP.01.F,SAP.01.M,SAP.02,SAP.02.F,SAP.02.M,SAP.1,SAP.1.AGM1,SAP.1.AGM1.F,SAP.1.AGM1.M,SAP.1.F,SAP.1.G1,SAP.1.G1.F,SAP.1.G1.M,SAP.1.GLAST,SAP.1.GLAST.F,SAP.1.GLAST.M,SAP.1.M,SAP.2,SAP.2.F,SAP.2.G1,SAP.2.G1.F,SAP.2.G1.M,SAP.2.M,SAP.2T3,SAP.2T3.F,SAP.2T3.M,SAP.3,SAP.3.F,SAP.3.M,SAP.4,SAP.4.F,SAP.4.M,SAP.5T8,SAP.5T8.F,SAP.5T8.M,SAP.CE,SAP.CE.F,SAP.CE.M,SLE.02,SLE.02.F,SLE.02.GPI,SLE.02.M,SLE.1,SLE.1.F,SLE.1.GPI,SLE.1.M,SLE.1T2,SLE.1T2.F,SLE.1T2.GPI,SLE.1T2.M,SLE.1T3,SLE.1T3.F,SLE.1T3.GPI,SLE.1T3.M,SLE.1T8,SLE.1T8.F,SLE.1T8.GPI,SLE.1T8.M,SLE.2T3,SLE.2T3.F,SLE.2T3.GPI,SLE.2T3.M,SLE.4,SLE.4.F,SLE.4.GPI,SLE.4.M,SLE.5T8,SLE.5T8.F,SLE.5T8.GPI,SLE.5T8.M,SR.1.G4.CP,SR.1.G4.F.CP,SR.1.G4.GPI,SR.1.G4.M.CP,SR.1.G5.CP,SR.1.G5.F.CP,SR.1.G5.GPI,SR.1.G5.M.CP,SR.1.GLAST.CP,SR.1.GLAST.F.CP,SR.1.GLAST.GPI,SR.1.GLAST.M.CP,THDUR.2T3,X.PPP.02.FSGOV,X.PPP.1.FSGOV,X.PPP.2.FSGOV,X.PPP.2T3.FSGOV,X.PPP.2T4.V.FSGOV,X.PPP.3.FSGOV,X.PPP.4.FSGOV,X.PPP.5T8.FSGOV,X.PPP.FSGOV,X.PPP.UK.FSGOV,X.PPPCONST.02.FSGOV,X.PPPCONST.1.FSGOV,X.PPPCONST.2.FSGOV,X.PPPCONST.2T3.FSGOV,X.PPPCONST.2T4.V.FSGOV,X.PPPCONST.3.FSGOV,X.PPPCONST.4.FSGOV,X.PPPCONST.5T8.FSGOV,X.PPPCONST.FSGOV,X.PPPCONST.UK.FSGOV,X.US.02.FSGOV,X.US.1.FSGOV,X.US.2.FSGOV,X.US.2T3.FSGOV,X.US.2T4.V.FSGOV,X.US.3.FSGOV,X.US.4.FSGOV,X.US.5T8.FSGOV,X.US.FSGOV,X.US.UK.FSGOV,X.USCONST.02.FSGOV,X.USCONST.1.FSGOV,X.USCONST.2.FSGOV,X.USCONST.2T3.FSGOV,X.USCONST.2T4.V.FSGOV,X.USCONST.3.FSGOV,X.USCONST.4.FSGOV,X.USCONST.5T8.FSGOV,X.USCONST.FSGOV,X.USCONST.UK.FSGOV,XGDP.02.FSGOV,XGDP.1.FSGOV,XGDP.2.FSGOV,XGDP.2T3.FSGOV,XGDP.2T4.V.FSGOV,XGDP.3.FSGOV,XGDP.4.FSGOV,XGDP.5T8.FSGOV,XGDP.FSGOV,XSPENDP.02.FDPUB.FNCAP,XSPENDP.02.FDPUB.FNCUR,XSPENDP.02.FDPUB.FNNONS,XSPENDP.02.FDPUB.FNNTS,XSPENDP.02.FDPUB.FNS,XSPENDP.02.FDPUB.FNTS,XSPENDP.1.FDPUB.FNBOOKS,XSPENDP.1.FDPUB.FNCAP,XSPENDP.1.FDPUB.FNCUR,XSPENDP.1.FDPUB.FNNONS,XSPENDP.1.FDPUB.FNNTS,XSPENDP.1.FDPUB.FNS,XSPENDP.1.FDPUB.FNTS,XSPENDP.2.FDPUB.FNCAP,XSPENDP.2.FDPUB.FNCUR,XSPENDP.2.FDPUB.FNNONS,XSPENDP.2.FDPUB.FNNTS,XSPENDP.2.FDPUB.FNS,XSPENDP.2.FDPUB.FNTS,XSPENDP.2T3.FDPUB.FNBOOKS,XSPENDP.2T3.FDPUB.FNCAP,XSPENDP.2T3.FDPUB.FNCUR,XSPENDP.2T3.FDPUB.FNNONS,XSPENDP.2T3.FDPUB.FNNTS,XSPENDP.2T3.FDPUB.FNS,XSPENDP.2T3.FDPUB.FNTS,XSPENDP.3.FDPUB.FNCAP,XSPENDP.3.FDPUB.FNCUR,XSPENDP.3.FDPUB.FNNONS,XSPENDP.3.FDPUB.FNNTS,XSPENDP.3.FDPUB.FNS,XSPENDP.3.FDPUB.FNTS,XSPENDP.4.FDPUB.FNCAP,XSPENDP.4.FDPUB.FNCUR,XSPENDP.4.FDPUB.FNNONS,XSPENDP.4.FDPUB.FNNTS,XSPENDP.4.FDPUB.FNS,XSPENDP.4.FDPUB.FNTS,XSPENDP.5T8.FDPUB.FNCAP,XSPENDP.5T8.FDPUB.FNCUR,XSPENDP.5T8.FDPUB.FNNONS,XSPENDP.5T8.FDPUB.FNNTS,XSPENDP.5T8.FDPUB.FNS,XSPENDP.5T8.FDPUB.FNTS,XSPENDP.FDPUB.FNCAP,XSPENDP.FDPUB.FNCUR,XSPENDP.FDPUB.FNNONS,XSPENDP.FDPUB.FNNTS,XSPENDP.FDPUB.FNS,XSPENDP.FDPUB.FNTS,
